,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:34:37.116000,GAS,10,0 days 00:01:26.537000,1.0,1.0,,,,28.99,27.223,,0 days 00:34:09.903000,0 days 00:34:37.339000,209.0,253.0,278.0,285.0,False,SOFT,4.0,False,AlphaTauri,0 days 00:33:10.426000,2020-11-01 12:13:12.701,12,5.0,False,,False,False,86.537,
1,0 days 00:35:58.909000,GAS,10,0 days 00:01:21.793000,2.0,1.0,,,26.188,28.369,27.236,0 days 00:35:03.314000,0 days 00:35:31.683000,0 days 00:35:58.919000,212.0,254.0,277.0,286.0,True,SOFT,5.0,False,AlphaTauri,0 days 00:34:37.116000,2020-11-01 12:14:39.391,1,5.0,False,,False,True,81.793,81.793
2,0 days 00:37:19.744000,GAS,10,0 days 00:01:20.835000,3.0,1.0,,,25.975,27.977,26.883,0 days 00:36:24.894000,0 days 00:36:52.871000,0 days 00:37:19.754000,217.0,255.0,277.0,289.0,True,SOFT,6.0,False,AlphaTauri,0 days 00:35:58.909000,2020-11-01 12:16:01.184,1,5.0,False,,False,True,80.835,80.835
3,0 days 00:38:40.581000,GAS,10,0 days 00:01:20.837000,4.0,1.0,,,25.742,28.066,27.029,0 days 00:37:45.496000,0 days 00:38:13.562000,0 days 00:38:40.591000,215.0,253.0,277.0,285.0,False,SOFT,7.0,False,AlphaTauri,0 days 00:37:19.744000,2020-11-01 12:17:22.019,1,5.0,False,,False,True,80.837,80.837
4,0 days 00:40:00.984000,GAS,10,0 days 00:01:20.403000,5.0,1.0,,,25.51,27.974,26.919,0 days 00:39:06.101000,0 days 00:39:34.075000,0 days 00:40:00.994000,219.0,256.0,279.0,289.0,True,SOFT,8.0,False,AlphaTauri,0 days 00:38:40.581000,2020-11-01 12:18:42.856,1,5.0,False,,False,True,80.403,80.403
5,0 days 00:41:21.800000,GAS,10,0 days 00:01:20.816000,6.0,1.0,,,25.503,28.323,26.99,0 days 00:40:26.497000,0 days 00:40:54.820000,0 days 00:41:21.810000,216.0,252.0,278.0,285.0,False,SOFT,9.0,False,AlphaTauri,0 days 00:40:00.984000,2020-11-01 12:20:03.259,1,5.0,False,,False,True,80.816,80.816
6,0 days 00:42:42.246000,GAS,10,0 days 00:01:20.446000,7.0,1.0,,,25.597,27.869,26.98,0 days 00:41:47.407000,0 days 00:42:15.276000,0 days 00:42:42.256000,218.0,257.0,278.0,289.0,False,SOFT,10.0,False,AlphaTauri,0 days 00:41:21.800000,2020-11-01 12:21:24.075,1,5.0,False,,False,True,80.446,80.446
7,0 days 00:44:07.366000,GAS,10,0 days 00:01:25.120000,8.0,1.0,,0 days 00:44:03.378000,25.489,28.089,31.542,0 days 00:43:07.745000,0 days 00:43:35.834000,0 days 00:44:07.376000,220.0,255.0,,286.0,False,SOFT,11.0,False,AlphaTauri,0 days 00:42:42.246000,2020-11-01 12:22:44.521,1,7.0,False,,False,False,85.12,85.12
8,0 days 00:34:40.775000,PER,11,0 days 00:01:30.196000,1.0,1.0,,,,30.107,27.988,,0 days 00:34:12.889000,0 days 00:34:41.032000,208.0,256.0,282.0,289.0,False,MEDIUM,1.0,True,Racing Point,0 days 00:33:10.426000,2020-11-01 12:13:12.701,12,11.0,False,,False,False,90.196,
9,0 days 00:36:03.692000,PER,11,0 days 00:01:22.917000,2.0,1.0,,,26.832,28.604,27.481,0 days 00:35:07.659000,0 days 00:35:36.263000,0 days 00:36:03.744000,218.0,257.0,278.0,291.0,True,MEDIUM,2.0,True,Racing Point,0 days 00:34:40.775000,2020-11-01 12:14:43.050,1,11.0,False,,False,True,82.917,82.917
