,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:35:00.818000,GAS,10,0 days 00:01:32.608000,1.0,1.0,,,,31.058,29.669,,0 days 00:34:31.257000,0 days 00:35:01.017000,330.0,329.0,313.0,262.0,False,SOFT,4.0,False,AlphaTauri,0 days 00:33:28.079000,2020-09-06 13:13:28.275,1,10.0,False,,False,False,92.608,
1,0 days 00:36:27.957000,GAS,10,0 days 00:01:27.139000,2.0,1.0,,,28.216,30.088,28.835,0 days 00:35:29.034000,0 days 00:35:59.122000,0 days 00:36:27.957000,319.0,320.0,313.0,320.0,True,SOFT,5.0,False,AlphaTauri,0 days 00:35:00.818000,2020-09-06 13:15:01.014,1,10.0,False,,False,True,87.139,87.13900000000001
2,0 days 00:37:54.493000,GAS,10,0 days 00:01:26.536000,3.0,1.0,,,28.147,29.608,28.781,0 days 00:36:56.104000,0 days 00:37:25.712000,0 days 00:37:54.493000,318.0,336.0,313.0,316.0,True,SOFT,6.0,False,AlphaTauri,0 days 00:36:27.957000,2020-09-06 13:16:28.153,1,10.0,False,,False,True,86.536,86.536
3,0 days 00:39:20.748000,GAS,10,0 days 00:01:26.255000,4.0,1.0,,,28.078,29.545,28.632,0 days 00:38:22.571000,0 days 00:38:52.116000,0 days 00:39:20.748000,320.0,339.0,310.0,329.0,True,SOFT,7.0,False,AlphaTauri,0 days 00:37:54.493000,2020-09-06 13:17:54.689,1,10.0,False,,False,True,86.255,86.25500000000001
4,0 days 00:40:46.944000,GAS,10,0 days 00:01:26.196000,5.0,1.0,,,27.948,29.54,28.708,0 days 00:39:48.696000,0 days 00:40:18.236000,0 days 00:40:46.944000,321.0,334.0,311.0,335.0,True,SOFT,8.0,False,AlphaTauri,0 days 00:39:20.748000,2020-09-06 13:19:20.944,1,10.0,False,,False,True,86.196,86.196
5,0 days 00:42:13.308000,GAS,10,0 days 00:01:26.364000,6.0,1.0,,,27.969,29.59,28.805,0 days 00:41:14.913000,0 days 00:41:44.503000,0 days 00:42:13.308000,318.0,330.0,310.0,342.0,False,SOFT,9.0,False,AlphaTauri,0 days 00:40:46.944000,2020-09-06 13:20:47.140,1,10.0,False,,False,True,86.364,86.364
6,0 days 00:43:39.468000,GAS,10,0 days 00:01:26.160000,7.0,1.0,,,27.907,29.308,28.945,0 days 00:42:41.215000,0 days 00:43:10.523000,0 days 00:43:39.468000,316.0,336.0,310.0,337.0,True,SOFT,10.0,False,AlphaTauri,0 days 00:42:13.308000,2020-09-06 13:22:13.504,1,10.0,False,,False,True,86.16,86.16
7,0 days 00:45:05.953000,GAS,10,0 days 00:01:26.485000,8.0,1.0,,,27.975,29.691,28.819,0 days 00:44:07.443000,0 days 00:44:37.134000,0 days 00:45:05.953000,320.0,330.0,313.0,325.0,False,SOFT,11.0,False,AlphaTauri,0 days 00:43:39.468000,2020-09-06 13:23:39.664,12,10.0,False,,False,True,86.485,86.485
8,0 days 00:46:32.182000,GAS,10,0 days 00:01:26.229000,9.0,1.0,,,27.946,29.712,28.571,0 days 00:45:33.899000,0 days 00:46:03.611000,0 days 00:46:32.182000,317.0,330.0,312.0,338.0,False,SOFT,12.0,False,AlphaTauri,0 days 00:45:05.953000,2020-09-06 13:25:06.149,1,10.0,False,,False,True,86.229,86.229
9,0 days 00:47:58.339000,GAS,10,0 days 00:01:26.157000,10.0,1.0,,,27.87,29.61,28.677,0 days 00:47:00.052000,0 days 00:47:29.662000,0 days 00:47:58.339000,320.0,331.0,311.0,336.0,True,SOFT,13.0,False,AlphaTauri,0 days 00:46:32.182000,2020-09-06 13:26:32.378,1,10.0,False,,False,True,86.157,86.15700000000001
10,0 days 00:49:24.539000,GAS,10,0 days 00:01:26.200000,11.0,1.0,,,28.03,29.656,28.514,0 days 00:48:26.369000,0 days 00:48:56.025000,0 days 00:49:24.539000,314.0,318.0,312.0,332.0,False,SOFT,14.0,False,AlphaTauri,0 days 00:47:58.339000,2020-09-06 13:27:58.535,1,10.0,False,,False,True,86.2,86.2
