,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:12.626000,OCO,31,0 days 00:01:59.634000,1.0,1.0,,,,42.088,37.115,,0 days 01:03:35.583000,0 days 01:04:12.823000,250.0,154.0,133.0,256.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 01:02:12.824000,2021-08-01 13:03:12.833,124,2.0,False,,False,False,119.634,
1,0 days 01:07:02.281000,OCO,31,,2.0,1.0,,0 days 01:07:00.116000,64.31,57.138,48.208,0 days 01:05:17.007000,0 days 01:06:14.157000,0 days 01:07:02.392000,152.0,178.0,,130.0,False,INTERMEDIATE,2.0,True,Alpine,0 days 01:04:12.626000,2021-08-01 13:05:12.635,45,2.0,False,,False,False,,169.656
2,0 days 01:33:33.100000,OCO,31,,3.0,2.0,0 days 01:31:10.321000,0 days 01:33:31.480000,,53.774,40.057,,0 days 01:32:53.140000,0 days 01:33:33.276000,109.0,197.0,,,False,INTERMEDIATE,1.0,True,Alpine,0 days 01:31:00.096000,2021-08-01 13:32:00.105,1,1.0,False,,False,False,,
3,0 days 01:35:36.812000,OCO,31,0 days 00:02:03.712000,4.0,3.0,0 days 01:34:11.066000,,69.261,30.638,23.813,0 days 01:34:42.433000,0 days 01:35:13.071000,0 days 01:35:36.884000,265.0,235.0,244.0,,False,MEDIUM,1.0,True,Alpine,0 days 01:33:33.100000,2021-08-01 13:34:33.109,1,2.0,False,,False,False,123.712,123.712
4,0 days 01:37:01.387000,OCO,31,0 days 00:01:24.575000,5.0,3.0,,,30.707,30.115,23.753,0 days 01:36:07.591000,0 days 01:36:37.706000,0 days 01:37:01.459000,264.0,233.0,244.0,282.0,True,MEDIUM,2.0,True,Alpine,0 days 01:35:36.812000,2021-08-01 13:36:36.821,1,1.0,False,,False,True,84.575,84.575
5,0 days 01:38:25.761000,OCO,31,0 days 00:01:24.374000,6.0,3.0,,,30.447,30.263,23.664,0 days 01:37:31.906000,0 days 01:38:02.169000,0 days 01:38:25.833000,266.0,235.0,244.0,283.0,True,MEDIUM,3.0,True,Alpine,0 days 01:37:01.387000,2021-08-01 13:38:01.396,1,1.0,False,,False,True,84.374,84.374
6,0 days 01:39:49.920000,OCO,31,0 days 00:01:24.159000,7.0,3.0,,,30.27,30.154,23.735,0 days 01:38:56.103000,0 days 01:39:26.257000,0 days 01:39:49.992000,268.0,232.0,245.0,,True,MEDIUM,4.0,True,Alpine,0 days 01:38:25.761000,2021-08-01 13:39:25.770,1,1.0,False,,False,True,84.159,84.15899999999999
7,0 days 01:41:14.304000,OCO,31,0 days 00:01:24.384000,8.0,3.0,,,30.351,30.221,23.812,0 days 01:40:20.343000,0 days 01:40:50.564000,0 days 01:41:14.376000,,233.0,244.0,,False,MEDIUM,5.0,True,Alpine,0 days 01:39:49.920000,2021-08-01 13:40:49.929,1,1.0,False,,False,True,84.384,84.384
8,0 days 01:42:38.360000,OCO,31,0 days 00:01:24.056000,9.0,3.0,,,30.359,30.023,23.674,0 days 01:41:44.735000,0 days 01:42:14.758000,0 days 01:42:38.432000,270.0,234.0,243.0,,True,MEDIUM,6.0,True,Alpine,0 days 01:41:14.304000,2021-08-01 13:42:14.313,1,1.0,False,,False,True,84.056,84.05600000000001
9,0 days 01:44:02.464000,OCO,31,0 days 00:01:24.104000,10.0,3.0,,,30.235,30.061,23.808,0 days 01:43:08.667000,0 days 01:43:38.728000,0 days 01:44:02.536000,271.0,234.0,243.0,,False,MEDIUM,7.0,True,Alpine,0 days 01:42:38.360000,2021-08-01 13:43:38.369,1,1.0,False,,False,True,84.104,84.104
10,0 days 01:45:26.447000,OCO,31,0 days 00:01:23.983000,11.0,3.0,,,30.194,30.036,23.753,0 days 01:44:32.730000,0 days 01:45:02.766000,0 days 01:45:26.519000,270.0,236.0,244.0,284.0,True,MEDIUM,8.0,True,Alpine,0 days 01:44:02.464000,2021-08-01 13:45:02.473,1,1.0,False,,False,True,83.983,83.983
11,0 days 01:46:50.354000,OCO,31,0 days 00:01:23.907000,12.0,3.0,,,30.108,29.896,23.903,0 days 01:45:56.627000,0 days 01:46:26.523000,0 days 01:46:50.426000,268.0,235.0,245.0,,True,MEDIUM,9.0,True,Alpine,0 days 01:45:26.447000,2021-08-01 13:46:26.456,1,1.0,False,,False,True,83.907,83.90700000000001
12,0 days 01:48:14.176000,OCO,31,0 days 00:01:23.822000,13.0,3.0,,,30.173,29.879,23.77,0 days 01:47:20.599000,0 days 01:47:50.478000,0 days 01:48:14.248000,269.0,236.0,245.0,285.0,True,MEDIUM,10.0,True,Alpine,0 days 01:46:50.354000,2021-08-01 13:47:50.363,1,1.0,False,,False,True,83.822,83.822
13,0 days 01:49:38.222000,OCO,31,0 days 00:01:24.046000,14.0,3.0,,,30.104,30.093,23.849,0 days 01:48:44.352000,0 days 01:49:14.445000,0 days 01:49:38.294000,,233.0,245.0,286.0,False,MEDIUM,11.0,True,Alpine,0 days 01:48:14.176000,2021-08-01 13:49:14.185,1,1.0,False,,False,True,84.046,84.046
14,0 days 01:51:02.351000,OCO,31,0 days 00:01:24.129000,15.0,3.0,,,30.284,30.018,23.827,0 days 01:50:08.578000,0 days 01:50:38.596000,0 days 01:51:02.423000,270.0,233.0,246.0,,False,MEDIUM,12.0,True,Alpine,0 days 01:49:38.222000,2021-08-01 13:50:38.231,1,1.0,False,,False,True,84.129,84.129
15,0 days 01:52:26.442000,OCO,31,0 days 00:01:24.091000,16.0,3.0,,,30.239,29.991,23.861,0 days 01:51:32.662000,0 days 01:52:02.653000,0 days 01:52:26.514000,269.0,235.0,245.0,,False,MEDIUM,13.0,True,Alpine,0 days 01:51:02.351000,2021-08-01 13:52:02.360,1,1.0,False,,False,True,84.091,84.09100000000001
16,0 days 01:53:50.555000,OCO,31,0 days 00:01:24.113000,17.0,3.0,,,30.243,29.928,23.942,0 days 01:52:56.757000,0 days 01:53:26.685000,0 days 01:53:50.627000,268.0,235.0,244.0,284.0,False,MEDIUM,14.0,True,Alpine,0 days 01:52:26.442000,2021-08-01 13:53:26.451,1,1.0,False,,False,True,84.113,84.113
17,0 days 01:55:14.251000,OCO,31,0 days 00:01:23.696000,18.0,3.0,,,30.167,29.771,23.758,0 days 01:54:20.794000,0 days 01:54:50.565000,0 days 01:55:14.323000,267.0,236.0,244.0,286.0,True,MEDIUM,15.0,True,Alpine,0 days 01:53:50.555000,2021-08-01 13:54:50.564,1,1.0,False,,False,True,83.696,83.696
18,0 days 01:56:37.833000,OCO,31,0 days 00:01:23.582000,19.0,3.0,,,30.061,29.625,23.896,0 days 01:55:44.384000,0 days 01:56:14.009000,0 days 01:56:37.905000,271.0,237.0,245.0,284.0,True,MEDIUM,16.0,True,Alpine,0 days 01:55:14.251000,2021-08-01 13:56:14.260,1,1.0,False,,False,True,83.582,83.582
19,0 days 01:58:01.735000,OCO,31,0 days 00:01:23.902000,20.0,3.0,,,30.159,29.851,23.892,0 days 01:57:08.064000,0 days 01:57:37.915000,0 days 01:58:01.807000,270.0,236.0,245.0,,False,MEDIUM,17.0,True,Alpine,0 days 01:56:37.833000,2021-08-01 13:57:37.842,1,1.0,False,,False,True,83.902,83.902
20,0 days 01:59:25.473000,OCO,31,0 days 00:01:23.738000,21.0,3.0,,,30.096,29.655,23.987,0 days 01:58:31.903000,0 days 01:59:01.558000,0 days 01:59:25.545000,,237.0,245.0,,False,MEDIUM,18.0,True,Alpine,0 days 01:58:01.735000,2021-08-01 13:59:01.744,1,1.0,False,,False,True,83.738,83.738
21,0 days 02:00:49.057000,OCO,31,0 days 00:01:23.584000,22.0,3.0,,,30.207,29.58,23.797,0 days 01:59:55.752000,0 days 02:00:25.332000,0 days 02:00:49.129000,269.0,237.0,245.0,283.0,False,MEDIUM,19.0,True,Alpine,0 days 01:59:25.473000,2021-08-01 14:00:25.482,1,1.0,False,,False,True,83.584,83.584
22,0 days 02:02:12.768000,OCO,31,0 days 00:01:23.711000,23.0,3.0,,,30.015,29.822,23.874,0 days 02:01:19.144000,0 days 02:01:48.966000,0 days 02:02:12.840000,270.0,236.0,245.0,285.0,False,MEDIUM,20.0,True,Alpine,0 days 02:00:49.057000,2021-08-01 14:01:49.066,1,1.0,False,,False,True,83.711,83.711
23,0 days 02:03:36.046000,OCO,31,0 days 00:01:23.278000,24.0,3.0,,,30.114,29.504,23.66,0 days 02:02:42.954000,0 days 02:03:12.458000,0 days 02:03:36.118000,271.0,236.0,246.0,284.0,True,MEDIUM,21.0,True,Alpine,0 days 02:02:12.768000,2021-08-01 14:03:12.777,1,1.0,False,,False,True,83.278,83.278
24,0 days 02:04:59.370000,OCO,31,0 days 00:01:23.324000,25.0,3.0,,,30.044,29.631,23.649,0 days 02:04:06.162000,0 days 02:04:35.793000,0 days 02:04:59.442000,270.0,235.0,246.0,286.0,False,MEDIUM,22.0,True,Alpine,0 days 02:03:36.046000,2021-08-01 14:04:36.055,1,1.0,False,,False,True,83.324,83.324
25,0 days 02:06:22.484000,OCO,31,0 days 00:01:23.114000,26.0,3.0,,,29.881,29.588,23.645,0 days 02:05:29.323000,0 days 02:05:58.911000,0 days 02:06:22.556000,272.0,236.0,246.0,287.0,True,MEDIUM,23.0,True,Alpine,0 days 02:04:59.370000,2021-08-01 14:05:59.379,1,1.0,False,,False,True,83.114,83.114
26,0 days 02:07:45.365000,OCO,31,0 days 00:01:22.881000,27.0,3.0,,,29.914,29.444,23.523,0 days 02:06:52.470000,0 days 02:07:21.914000,0 days 02:07:45.437000,,237.0,246.0,286.0,True,MEDIUM,24.0,True,Alpine,0 days 02:06:22.484000,2021-08-01 14:07:22.493,1,1.0,False,,False,True,82.881,82.881
