,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:05:04.229000,VER,1,0 days 00:02:00.179000,1.0,1.0,,,,49.276,35.061,,0 days 01:04:29.265000,0 days 01:05:04.405000,278.0,124.0,197.0,122.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,1.0,False,,False,False,120.179,
1,0 days 01:07:48.591000,VER,1,,2.0,1.0,,,65.251,68.6,30.466,0 days 01:06:09.622000,0 days 01:07:18.246000,0 days 01:07:48.699000,119.0,214.0,123.0,129.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:05:04.229000,2023-09-24 05:06:05.638,4,1.0,False,,False,False,,164.317
2,0 days 01:10:33.919000,VER,1,,3.0,1.0,,,68.931,68.363,28.07,0 days 01:08:57.635000,0 days 01:10:05.946000,0 days 01:10:34.086000,132.0,233.0,206.0,192.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:07:48.591000,2023-09-24 05:08:50.000,4,1.0,False,,False,False,,165.36399999999998
3,0 days 01:13:29.577000,VER,1,,4.0,1.0,,,60.867,66.499,48.366,0 days 01:11:34.991000,0 days 01:12:41.490000,0 days 01:13:29.833000,170.0,76.0,253.0,70.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:10:33.919000,2023-09-24 05:11:35.328,41,1.0,False,,False,False,,175.73199999999997
4,0 days 01:15:06.325000,VER,1,0 days 00:01:36.748000,5.0,1.0,,,34.9,42.96,18.888,0 days 01:14:04.574000,0 days 01:14:47.534000,0 days 01:15:06.422000,276.0,294.0,253.0,286.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:13:29.577000,2023-09-24 05:14:30.986,1,1.0,False,,False,True,96.748,96.748
5,0 days 01:16:44.162000,VER,1,0 days 00:01:37.837000,6.0,1.0,,,35.176,43.659,19.002,0 days 01:15:41.598000,0 days 01:16:25.257000,0 days 01:16:44.259000,274.0,295.0,253.0,285.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:15:06.325000,2023-09-24 05:16:07.734,1,1.0,False,,False,True,97.837,97.837
6,0 days 01:18:22.195000,VER,1,0 days 00:01:38.033000,7.0,1.0,,,35.395,43.518,19.12,0 days 01:17:19.654000,0 days 01:18:03.172000,0 days 01:18:22.292000,277.0,296.0,254.0,283.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:16:44.162000,2023-09-24 05:17:45.571,1,1.0,False,,False,True,98.033,98.03300000000002
7,0 days 01:20:00.343000,VER,1,0 days 00:01:38.148000,8.0,1.0,,,35.547,43.697,18.904,0 days 01:18:57.839000,0 days 01:19:41.536000,0 days 01:20:00.440000,,295.0,254.0,288.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:18:22.195000,2023-09-24 05:19:23.604,1,1.0,False,,False,True,98.148,98.148
8,0 days 01:21:38.584000,VER,1,0 days 00:01:38.241000,9.0,1.0,,,35.535,43.764,18.942,0 days 01:20:35.975000,0 days 01:21:19.739000,0 days 01:21:38.681000,275.0,296.0,253.0,285.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:20:00.343000,2023-09-24 05:21:01.752,1,1.0,False,,False,True,98.241,98.24100000000001
9,0 days 01:23:16.885000,VER,1,0 days 00:01:38.301000,10.0,1.0,,,35.544,43.76,18.997,0 days 01:22:14.225000,0 days 01:22:57.985000,0 days 01:23:16.982000,274.0,296.0,253.0,285.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:21:38.584000,2023-09-24 05:22:39.993,1,1.0,False,,False,True,98.301,98.301
10,0 days 01:24:55.404000,VER,1,0 days 00:01:38.519000,11.0,1.0,,,35.704,43.81,19.005,0 days 01:23:52.686000,0 days 01:24:36.496000,0 days 01:24:55.501000,273.0,296.0,254.0,283.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:23:16.885000,2023-09-24 05:24:18.294,1,1.0,False,,False,True,98.519,98.519
11,0 days 01:26:34.055000,VER,1,0 days 00:01:38.651000,12.0,1.0,,,35.709,43.95,18.992,0 days 01:25:31.210000,0 days 01:26:15.160000,0 days 01:26:34.152000,,297.0,254.0,287.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:24:55.404000,2023-09-24 05:25:56.813,12,1.0,False,,False,True,98.651,98.65100000000001
12,0 days 01:28:12.744000,VER,1,0 days 00:01:38.689000,13.0,1.0,,,35.715,43.93,19.044,0 days 01:27:09.867000,0 days 01:27:53.797000,0 days 01:28:12.841000,277.0,298.0,253.0,288.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:26:34.055000,2023-09-24 05:27:35.464,1,1.0,False,,False,True,98.689,98.68900000000001
13,0 days 01:30:12.498000,VER,1,0 days 00:01:59.754000,14.0,1.0,,,43.967,56.351,19.436,0 days 01:28:56.808000,0 days 01:29:53.159000,0 days 01:30:12.595000,231.0,254.0,253.0,288.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:28:12.744000,2023-09-24 05:29:14.153,167,1.0,False,,False,False,119.754,119.75399999999999
14,0 days 01:31:50.871000,VER,1,0 days 00:01:38.373000,15.0,1.0,,,35.566,43.781,19.026,0 days 01:30:48.161000,0 days 01:31:31.942000,0 days 01:31:50.968000,277.0,297.0,254.0,286.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:30:12.498000,2023-09-24 05:31:13.907,1,1.0,False,,False,True,98.373,98.373
15,0 days 01:33:32.043000,VER,1,0 days 00:01:41.172000,16.0,1.0,,0 days 01:33:30.843000,35.811,43.803,21.558,0 days 01:32:26.779000,0 days 01:33:10.582000,0 days 01:33:32.140000,276.0,297.0,,289.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:31:50.871000,2023-09-24 05:32:52.280,1,1.0,False,,False,False,101.172,101.172
16,0 days 01:35:30.068000,VER,1,0 days 00:01:58.025000,17.0,2.0,0 days 01:33:55.140000,,55.875,43.296,18.854,0 days 01:34:28.015000,0 days 01:35:11.311000,0 days 01:35:30.165000,274.0,298.0,255.0,286.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:33:32.043000,2023-09-24 05:34:33.452,1,5.0,False,,False,False,118.025,118.02499999999999
17,0 days 01:37:07.467000,VER,1,0 days 00:01:37.399000,18.0,2.0,,,35.205,43.259,18.935,0 days 01:36:05.370000,0 days 01:36:48.629000,0 days 01:37:07.564000,278.0,299.0,256.0,286.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:35:30.068000,2023-09-24 05:36:31.477,1,3.0,False,,False,True,97.399,97.399
18,0 days 01:38:45.236000,VER,1,0 days 00:01:37.769000,19.0,2.0,,,35.312,43.573,18.884,0 days 01:37:42.876000,0 days 01:38:26.449000,0 days 01:38:45.333000,280.0,297.0,254.0,287.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:37:07.467000,2023-09-24 05:38:08.876,1,1.0,False,,False,True,97.769,97.76899999999999
19,0 days 01:40:22.580000,VER,1,0 days 00:01:37.344000,20.0,2.0,,,35.182,43.275,18.887,0 days 01:39:20.515000,0 days 01:40:03.790000,0 days 01:40:22.677000,277.0,297.0,255.0,284.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:38:45.236000,2023-09-24 05:39:46.645,1,1.0,False,,False,True,97.344,97.344
20,0 days 01:42:00.145000,VER,1,0 days 00:01:37.565000,21.0,2.0,,,35.243,43.4,18.922,0 days 01:40:57.920000,0 days 01:41:41.320000,0 days 01:42:00.242000,278.0,297.0,255.0,287.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:40:22.580000,2023-09-24 05:41:23.989,1,1.0,False,,False,True,97.565,97.565
21,0 days 01:43:37.737000,VER,1,0 days 00:01:37.592000,22.0,2.0,,,35.387,43.333,18.872,0 days 01:42:35.629000,0 days 01:43:18.962000,0 days 01:43:37.834000,276.0,298.0,254.0,289.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:42:00.145000,2023-09-24 05:43:01.554,1,1.0,False,,False,True,97.592,97.592
