,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:01:19.630000,VER,1,0 days 00:01:35.505000,1.0,1.0,,,,29.707,29.83,,0 days 01:00:49.948000,0 days 01:01:19.666000,284.0,294.0,290.0,298.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,1.0,False,,False,False,95.505,
1,0 days 01:02:53.835000,VER,1,0 days 00:01:34.205000,2.0,1.0,,,34.72,29.628,29.857,0 days 01:01:54.386000,0 days 01:02:24.014000,0 days 01:02:53.871000,,296.0,291.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:01:19.630000,2024-03-09 17:05:34.850,1,1.0,False,,False,True,94.205,94.205
2,0 days 01:04:27.878000,VER,1,0 days 00:01:34.043000,3.0,1.0,,,34.53,29.621,29.892,0 days 01:03:28.401000,0 days 01:03:58.022000,0 days 01:04:27.914000,285.0,296.0,292.0,302.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:02:53.835000,2024-03-09 17:07:09.055,1,1.0,False,,False,True,94.043,94.04299999999999
3,0 days 01:06:01.632000,VER,1,0 days 00:01:33.754000,4.0,1.0,,,34.416,29.541,29.797,0 days 01:05:02.330000,0 days 01:05:31.871000,0 days 01:06:01.668000,,298.0,292.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:04:27.878000,2024-03-09 17:08:43.098,1,1.0,False,,False,True,93.754,93.75399999999999
4,0 days 01:07:35.587000,VER,1,0 days 00:01:33.955000,5.0,1.0,,,34.457,29.59,29.908,0 days 01:06:36.125000,0 days 01:07:05.715000,0 days 01:07:35.623000,284.0,296.0,292.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:06:01.632000,2024-03-09 17:10:16.852,1,1.0,False,,False,True,93.955,93.955
5,0 days 01:09:09.263000,VER,1,0 days 00:01:33.676000,6.0,1.0,,,34.355,29.545,29.776,0 days 01:08:09.978000,0 days 01:08:39.523000,0 days 01:09:09.299000,286.0,297.0,291.0,303.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:07:35.587000,2024-03-09 17:11:50.807,1,1.0,False,,False,True,93.676,93.676
6,0 days 01:11:12.182000,VER,1,0 days 00:02:02.919000,7.0,1.0,,0 days 01:11:11.053000,34.467,41.316,47.136,0 days 01:09:43.766000,0 days 01:10:25.082000,0 days 01:11:12.218000,,123.0,,228.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:09:09.263000,2024-03-09 17:13:24.483,124,1.0,False,,False,False,122.919,122.91900000000001
7,0 days 01:14:21.360000,VER,1,,8.0,2.0,0 days 01:11:31.721000,,73.947,57.475,57.661,0 days 01:12:26.260000,0 days 01:13:23.755000,0 days 01:14:21.399000,158.0,96.0,229.0,130.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:11:12.182000,2024-03-09 17:15:27.402,4,2.0,False,,False,False,,189.083
8,0 days 01:17:02.249000,VER,1,,9.0,2.0,,,56.642,49.042,55.311,0 days 01:15:18.035000,0 days 01:16:07.100000,0 days 01:17:02.504000,183.0,131.0,276.0,141.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:14:21.360000,2024-03-09 17:18:36.580,41,2.0,False,,False,False,,160.995
9,0 days 01:18:37.273000,VER,1,0 days 00:01:35.024000,10.0,2.0,,,35.648,29.514,29.862,0 days 01:17:37.933000,0 days 01:18:07.447000,0 days 01:18:37.309000,286.0,311.0,293.0,303.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:17:02.249000,2024-03-09 17:21:17.469,1,2.0,False,,False,True,95.024,95.024
