,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:34:06.302000,GAS,10,0 days 00:01:19.106000,1.0,1.0,,,,33.352,23.247,,0 days 00:33:43.079000,0 days 00:34:06.511000,309.0,217.0,274.0,290.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:32:47.006000,2020-07-05 13:12:47.229,1,12.0,False,,False,False,79.106,
1,0 days 00:35:18.714000,GAS,10,0 days 00:01:12.412000,2.0,1.0,,,17.96,32.228,22.224,0 days 00:34:24.262000,0 days 00:34:56.490000,0 days 00:35:18.714000,282.0,226.0,270.0,292.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:34:06.302000,2020-07-05 13:14:06.525,1,12.0,False,,False,True,72.412,72.412
2,0 days 00:36:30.025000,GAS,10,0 days 00:01:11.311000,3.0,1.0,,,17.513,31.717,22.081,0 days 00:35:36.227000,0 days 00:36:07.944000,0 days 00:36:30.025000,307.0,224.0,277.0,311.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 00:35:18.714000,2020-07-05 13:15:18.937,1,12.0,False,,False,True,71.311,71.311
3,0 days 00:37:40.750000,GAS,10,0 days 00:01:10.725000,4.0,1.0,,,17.41,31.51,21.805,0 days 00:36:47.435000,0 days 00:37:18.945000,0 days 00:37:40.750000,309.0,218.0,275.0,309.0,True,MEDIUM,4.0,True,AlphaTauri,0 days 00:36:30.025000,2020-07-05 13:16:30.248,1,12.0,False,,False,True,70.725,70.725
4,0 days 00:38:52.261000,GAS,10,0 days 00:01:11.511000,5.0,1.0,,,17.464,31.827,22.22,0 days 00:37:58.214000,0 days 00:38:30.041000,0 days 00:38:52.261000,303.0,219.0,268.0,296.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 00:37:40.750000,2020-07-05 13:17:40.973,1,12.0,False,,False,True,71.511,71.511
5,0 days 00:40:04.289000,GAS,10,0 days 00:01:12.028000,6.0,1.0,,,17.944,31.741,22.343,0 days 00:39:10.205000,0 days 00:39:41.946000,0 days 00:40:04.289000,273.0,221.0,270.0,280.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:38:52.261000,2020-07-05 13:18:52.484,1,12.0,False,,False,True,72.028,72.028
6,0 days 00:41:15.462000,GAS,10,0 days 00:01:11.173000,7.0,1.0,,,17.898,31.66,21.615,0 days 00:40:22.187000,0 days 00:40:53.847000,0 days 00:41:15.462000,281.0,219.0,269.0,287.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 00:40:04.289000,2020-07-05 13:20:04.512,1,12.0,False,,False,True,71.173,71.173
7,0 days 00:42:26.374000,GAS,10,0 days 00:01:10.912000,8.0,1.0,,,17.846,31.491,21.575,0 days 00:41:33.308000,0 days 00:42:04.799000,0 days 00:42:26.374000,283.0,222.0,271.0,289.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:41:15.462000,2020-07-05 13:21:15.685,1,12.0,False,,False,True,70.912,70.912
8,0 days 00:43:37.201000,GAS,10,0 days 00:01:10.827000,9.0,1.0,,,17.883,31.301,,0 days 00:42:44.257000,0 days 00:43:15.558000,,281.0,222.0,,287.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 00:42:26.374000,2020-07-05 13:22:26.597,1,12.0,False,,False,False,70.827,
9,0 days 00:44:48.171000,GAS,10,0 days 00:01:10.970000,10.0,1.0,,,17.883,31.593,21.494,,0 days 00:44:26.677000,0 days 00:44:48.171000,,222.0,270.0,289.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 00:43:37.201000,2020-07-05 13:23:37.424,1,11.0,False,,False,True,70.97,70.97
