,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:01:37.489000,VER,1,0 days 00:01:37.284000,1.0,1.0,,,,41.266,23.616,,0 days 01:01:13.987000,0 days 01:01:37.669000,234.0,250.0,276.0,251.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:59:59.911000,2024-03-02 15:03:42.342,12,1.0,False,,False,False,97.284,
1,0 days 01:03:13.785000,VER,1,0 days 00:01:36.296000,2.0,1.0,,,30.916,41.661,23.719,0 days 01:02:08.426000,0 days 01:02:50.087000,0 days 01:03:13.806000,232.0,248.0,276.0,287.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:01:37.489000,2024-03-02 15:05:19.920,1,1.0,False,,False,True,96.296,96.29599999999999
2,0 days 01:04:50.538000,VER,1,0 days 00:01:36.753000,3.0,1.0,,,30.999,41.966,23.788,0 days 01:03:44.805000,0 days 01:04:26.771000,0 days 01:04:50.559000,231.0,243.0,276.0,290.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:03:13.785000,2024-03-02 15:06:56.216,1,1.0,False,,False,True,96.753,96.753
3,0 days 01:06:27.185000,VER,1,0 days 00:01:36.647000,4.0,1.0,,,30.931,41.892,23.824,0 days 01:05:21.490000,0 days 01:06:03.382000,0 days 01:06:27.206000,233.0,253.0,276.0,,False,SOFT,7.0,False,Red Bull Racing,0 days 01:04:50.538000,2024-03-02 15:08:32.969,1,1.0,False,,False,True,96.647,96.647
4,0 days 01:08:04.358000,VER,1,0 days 00:01:37.173000,5.0,1.0,,,31.255,42.056,23.862,0 days 01:06:58.461000,0 days 01:07:40.517000,0 days 01:08:04.379000,231.0,245.0,276.0,289.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:06:27.185000,2024-03-02 15:10:09.616,1,1.0,False,,False,True,97.173,97.17299999999999
5,0 days 01:09:41.450000,VER,1,0 days 00:01:37.092000,6.0,1.0,,,31.041,42.187,23.864,0 days 01:08:35.420000,0 days 01:09:17.607000,0 days 01:09:41.471000,,247.0,276.0,296.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:08:04.358000,2024-03-02 15:11:46.789,1,1.0,False,,False,True,97.092,97.092
6,0 days 01:11:18.488000,VER,1,0 days 00:01:37.038000,7.0,1.0,,,31.015,42.118,23.905,0 days 01:10:12.486000,0 days 01:10:54.604000,0 days 01:11:18.509000,232.0,242.0,277.0,291.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:09:41.450000,2024-03-02 15:13:23.881,1,1.0,False,,False,True,97.038,97.03800000000001
7,0 days 01:12:55.512000,VER,1,0 days 00:01:37.024000,8.0,1.0,,,31.041,42.077,23.906,0 days 01:11:49.550000,0 days 01:12:31.627000,0 days 01:12:55.533000,231.0,250.0,277.0,,False,SOFT,11.0,False,Red Bull Racing,0 days 01:11:18.488000,2024-03-02 15:15:00.919,1,1.0,False,,False,True,97.024,97.024
8,0 days 01:14:32.741000,VER,1,0 days 00:01:37.229000,9.0,1.0,,,31.1,42.166,23.963,0 days 01:13:26.633000,0 days 01:14:08.799000,0 days 01:14:32.762000,,243.0,276.0,292.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:12:55.512000,2024-03-02 15:16:37.943,1,1.0,False,,False,True,97.229,97.22899999999998
9,0 days 01:16:09.701000,VER,1,0 days 00:01:36.960000,10.0,1.0,,,30.986,42.009,23.965,0 days 01:15:03.748000,0 days 01:15:45.757000,0 days 01:16:09.722000,232.0,244.0,277.0,293.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:14:32.741000,2024-03-02 15:18:15.172,12,1.0,False,,False,True,96.96,96.96000000000001
10,0 days 01:17:46.786000,VER,1,0 days 00:01:37.085000,11.0,1.0,,,30.974,42.142,23.969,0 days 01:16:40.696000,0 days 01:17:22.838000,0 days 01:17:46.807000,,246.0,277.0,292.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:16:09.701000,2024-03-02 15:19:52.132,21,1.0,False,,False,True,97.085,97.08500000000001
11,0 days 01:19:23.831000,VER,1,0 days 00:01:37.045000,12.0,1.0,,,30.966,42.091,23.988,0 days 01:18:17.773000,0 days 01:18:59.864000,0 days 01:19:23.852000,234.0,249.0,277.0,,False,SOFT,15.0,False,Red Bull Racing,0 days 01:17:46.786000,2024-03-02 15:21:29.217,1,1.0,False,,False,True,97.045,97.045
12,0 days 01:21:00.861000,VER,1,0 days 00:01:37.030000,13.0,1.0,,,30.964,42.055,24.011,0 days 01:19:54.816000,0 days 01:20:36.871000,0 days 01:21:00.882000,233.0,251.0,277.0,,False,SOFT,16.0,False,Red Bull Racing,0 days 01:19:23.831000,2024-03-02 15:23:06.262,1,1.0,False,,False,True,97.03,97.03
13,0 days 01:22:37.889000,VER,1,0 days 00:01:37.028000,14.0,1.0,,,30.938,42.042,24.048,0 days 01:21:31.820000,0 days 01:22:13.862000,0 days 01:22:37.910000,,253.0,277.0,293.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:21:00.861000,2024-03-02 15:24:43.292,1,1.0,False,,False,True,97.028,97.028
14,0 days 01:24:14.900000,VER,1,0 days 00:01:37.011000,15.0,1.0,,,30.887,42.058,24.066,0 days 01:23:08.797000,0 days 01:23:50.855000,0 days 01:24:14.921000,232.0,254.0,276.0,,False,SOFT,18.0,False,Red Bull Racing,0 days 01:22:37.889000,2024-03-02 15:26:20.320,1,1.0,False,,False,True,97.011,97.011
15,0 days 01:25:52.068000,VER,1,0 days 00:01:37.168000,16.0,1.0,,,31.048,42.032,24.088,0 days 01:24:45.969000,0 days 01:25:28.001000,0 days 01:25:52.089000,233.0,260.0,277.0,292.0,False,SOFT,19.0,False,Red Bull Racing,0 days 01:24:14.900000,2024-03-02 15:27:57.331,1,1.0,False,,False,True,97.168,97.168
16,0 days 01:27:31.964000,VER,1,0 days 00:01:39.896000,17.0,1.0,,0 days 01:27:30.291000,31.006,42.06,26.83,0 days 01:26:23.095000,0 days 01:27:05.155000,0 days 01:27:31.985000,232.0,262.0,,293.0,False,SOFT,20.0,False,Red Bull Racing,0 days 01:25:52.068000,2024-03-02 15:29:34.499,1,1.0,False,,False,False,99.896,99.896
17,0 days 01:29:29.818000,VER,1,0 days 00:01:57.854000,18.0,2.0,0 days 01:27:55.379000,,52.815,41.511,23.528,0 days 01:28:24.800000,0 days 01:29:06.311000,0 days 01:29:29.839000,232.0,252.0,277.0,212.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:27:31.964000,2024-03-02 15:31:14.395,1,1.0,False,,False,False,117.854,117.85399999999998
18,0 days 01:31:05.101000,VER,1,0 days 00:01:35.283000,19.0,2.0,,,30.628,41.162,23.493,0 days 01:30:00.467000,0 days 01:30:41.629000,0 days 01:31:05.122000,233.0,248.0,278.0,288.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:29:29.818000,2024-03-02 15:33:12.249,1,1.0,False,,False,True,95.283,95.28299999999999
19,0 days 01:32:40.261000,VER,1,0 days 00:01:35.160000,20.0,2.0,,,30.585,41.1,23.475,0 days 01:31:35.707000,0 days 01:32:16.807000,0 days 01:32:40.282000,,256.0,278.0,291.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:31:05.101000,2024-03-02 15:34:47.532,1,1.0,False,,False,True,95.16,95.16
20,0 days 01:34:15.577000,VER,1,0 days 00:01:35.316000,21.0,2.0,,,30.576,41.24,23.5,0 days 01:33:10.858000,0 days 01:33:52.098000,0 days 01:34:15.598000,235.0,251.0,278.0,293.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:32:40.261000,2024-03-02 15:36:22.692,1,1.0,False,,False,True,95.316,95.316
21,0 days 01:35:50.781000,VER,1,0 days 00:01:35.204000,22.0,2.0,,,30.56,41.142,23.502,0 days 01:34:46.158000,0 days 01:35:27.300000,0 days 01:35:50.802000,234.0,254.0,279.0,294.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:34:15.577000,2024-03-02 15:37:58.008,1,1.0,False,,False,True,95.204,95.204
22,0 days 01:37:25.997000,VER,1,0 days 00:01:35.216000,23.0,2.0,,,30.553,41.145,23.518,0 days 01:36:21.355000,0 days 01:37:02.500000,0 days 01:37:26.018000,,253.0,279.0,,False,HARD,6.0,True,Red Bull Racing,0 days 01:35:50.781000,2024-03-02 15:39:33.212,1,1.0,False,,False,True,95.216,95.21600000000001
23,0 days 01:39:01.286000,VER,1,0 days 00:01:35.289000,24.0,2.0,,,30.548,41.257,23.484,0 days 01:37:56.566000,0 days 01:38:37.823000,0 days 01:39:01.307000,,257.0,279.0,,False,HARD,7.0,True,Red Bull Racing,0 days 01:37:25.997000,2024-03-02 15:41:08.428,1,1.0,False,,False,True,95.289,95.28899999999999
24,0 days 01:40:36.628000,VER,1,0 days 00:01:35.342000,25.0,2.0,,,30.518,41.282,23.542,0 days 01:39:31.825000,0 days 01:40:13.107000,0 days 01:40:36.649000,233.0,250.0,279.0,295.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:39:01.286000,2024-03-02 15:42:43.717,1,1.0,False,,False,True,95.342,95.342
25,0 days 01:42:11.851000,VER,1,0 days 00:01:35.223000,26.0,2.0,,,30.522,41.14,23.561,0 days 01:41:07.171000,0 days 01:41:48.311000,0 days 01:42:11.872000,235.0,257.0,279.0,,False,HARD,9.0,True,Red Bull Racing,0 days 01:40:36.628000,2024-03-02 15:44:19.059,1,1.0,False,,False,True,95.223,95.22300000000001
26,0 days 01:43:47.432000,VER,1,0 days 00:01:35.581000,27.0,2.0,,,30.649,41.338,23.594,0 days 01:42:42.521000,0 days 01:43:23.859000,0 days 01:43:47.453000,230.0,250.0,279.0,294.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:42:11.851000,2024-03-02 15:45:54.282,1,1.0,False,,False,True,95.581,95.58099999999999
27,0 days 01:45:22.909000,VER,1,0 days 00:01:35.477000,28.0,2.0,,,30.588,41.272,23.617,0 days 01:44:18.041000,0 days 01:44:59.313000,0 days 01:45:22.930000,233.0,258.0,278.0,293.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:43:47.432000,2024-03-02 15:47:29.863,1,1.0,False,,False,True,95.477,95.477
