,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:49.654000,VER,1,0 days 00:01:52.920000,1.0,1.0,,,,44.008,25.574,,0 days 01:04:24.145000,0 days 01:04:49.769000,195.0,211.0,325.0,319.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:56.466000,2022-06-12 11:03:56.474,1,3.0,False,,False,False,112.92,
1,0 days 01:06:38.608000,VER,1,0 days 00:01:48.954000,2.0,1.0,,,39.324,44.058,25.572,0 days 01:05:28.999000,0 days 01:06:13.057000,0 days 01:06:38.629000,,211.0,324.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:04:49.654000,2022-06-12 11:05:49.662,1,3.0,False,,False,True,108.954,108.95400000000001
2,0 days 01:08:27.298000,VER,1,0 days 00:01:48.690000,3.0,1.0,,,39.084,44.01,25.596,0 days 01:07:17.713000,0 days 01:08:01.723000,0 days 01:08:27.319000,199.0,207.0,327.0,320.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:06:38.608000,2022-06-12 11:07:38.616,1,3.0,False,,False,True,108.69,108.69
3,0 days 01:10:15.546000,VER,1,0 days 00:01:48.248000,4.0,1.0,,,38.711,44.142,25.395,0 days 01:09:06.030000,0 days 01:09:50.172000,0 days 01:10:15.567000,196.0,214.0,342.0,321.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:27.298000,2022-06-12 11:09:27.306,1,3.0,False,,False,True,108.248,108.248
4,0 days 01:12:03.858000,VER,1,0 days 00:01:48.312000,5.0,1.0,,,38.829,44.115,25.368,0 days 01:10:54.396000,0 days 01:11:38.511000,0 days 01:12:03.879000,200.0,217.0,344.0,322.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:10:15.546000,2022-06-12 11:11:15.554,1,3.0,False,,False,True,108.312,108.312
5,0 days 01:13:52.424000,VER,1,0 days 00:01:48.566000,6.0,1.0,,,38.928,44.225,25.413,0 days 01:12:42.807000,0 days 01:13:27.032000,0 days 01:13:52.445000,197.0,211.0,343.0,322.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:12:03.858000,2022-06-12 11:13:03.866,1,3.0,False,,False,True,108.566,108.56599999999999
6,0 days 01:15:41.199000,VER,1,0 days 00:01:48.775000,7.0,1.0,,,39.029,44.349,25.397,0 days 01:14:31.474000,0 days 01:15:15.823000,0 days 01:15:41.220000,198.0,212.0,344.0,322.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:52.424000,2022-06-12 11:14:52.432,1,3.0,False,,False,True,108.775,108.775
7,0 days 01:17:30.106000,VER,1,0 days 00:01:48.907000,8.0,1.0,,,39.152,44.366,25.389,0 days 01:16:20.372000,0 days 01:17:04.738000,0 days 01:17:30.127000,196.0,206.0,343.0,321.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:15:41.199000,2022-06-12 11:16:41.207,1,3.0,False,,False,True,108.907,108.907
8,0 days 01:19:28.421000,VER,1,0 days 00:01:58.315000,9.0,1.0,,,39.177,44.72,34.418,0 days 01:18:09.304000,0 days 01:18:54.024000,0 days 01:19:28.442000,202.0,209.0,203.0,308.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:17:30.106000,2022-06-12 11:18:30.114,126,2.0,False,,False,False,118.315,118.315
9,0 days 01:21:44.457000,VER,1,0 days 00:02:16.036000,10.0,1.0,,,51.62,58.402,26.014,0 days 01:20:20.062000,0 days 01:21:18.464000,0 days 01:21:44.478000,144.0,175.0,309.0,317.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:19:28.421000,2022-06-12 11:20:28.429,671,2.0,False,,False,False,136.036,136.036
10,0 days 01:23:32.873000,VER,1,0 days 00:01:48.416000,11.0,1.0,,,38.952,43.799,25.665,0 days 01:22:23.430000,0 days 01:23:07.229000,0 days 01:23:32.894000,205.0,222.0,322.0,317.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:21:44.457000,2022-06-12 11:22:44.465,1,2.0,False,,False,True,108.416,108.416
