,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:34:34.547000,GAS,10,0 days 00:01:31.557000,1.0,1.0,,,,34.309,27.869,,0 days 00:34:06.783000,0 days 00:34:34.778000,272.0,171.0,289.0,250.0,False,SOFT,5.0,False,AlphaTauri,0 days 00:33:02.841000,2021-05-02 14:03:02.851,1,9.0,False,,False,False,91.557,
1,0 days 00:36:28.102000,GAS,10,0 days 00:01:53.555000,2.0,1.0,,0 days 00:36:25.142000,25.269,48.066,40.22,0 days 00:34:59.819000,0 days 00:35:47.885000,0 days 00:36:28.105000,276.0,149.0,,297.0,False,SOFT,6.0,False,AlphaTauri,0 days 00:34:34.547000,2021-05-02 14:04:34.557,14,9.0,False,,False,False,113.555,113.555
2,0 days 00:38:49.196000,GAS,10,0 days 00:02:21.094000,3.0,2.0,0 days 00:36:46.690000,0 days 00:38:46.409000,49.981,42.204,48.909,0 days 00:37:18.086000,0 days 00:38:00.290000,0 days 00:38:49.199000,183.0,160.0,,,False,SOFT,7.0,False,AlphaTauri,0 days 00:36:28.102000,2021-05-02 14:06:28.112,4,9.0,False,,False,False,141.094,141.094
3,0 days 00:41:04.613000,GAS,10,0 days 00:02:15.417000,4.0,3.0,0 days 00:39:08.903000,,50.485,42.519,42.413,0 days 00:39:39.684000,0 days 00:40:22.203000,0 days 00:41:04.616000,190.0,162.0,194.0,,False,SOFT,8.0,False,AlphaTauri,0 days 00:38:49.196000,2021-05-02 14:08:49.206,4,9.0,False,,False,False,135.417,135.41699999999997
4,0 days 00:43:04.270000,GAS,10,0 days 00:01:59.657000,5.0,3.0,,,34.671,42.99,41.996,0 days 00:41:39.287000,0 days 00:42:22.277000,0 days 00:43:04.273000,117.0,150.0,246.0,253.0,True,SOFT,9.0,False,AlphaTauri,0 days 00:41:04.613000,2021-05-02 14:11:04.623,4,9.0,False,,False,False,119.657,119.65700000000001
5,0 days 00:45:06.655000,GAS,10,0 days 00:02:02.385000,6.0,3.0,,,34.339,43.635,44.411,0 days 00:43:38.612000,0 days 00:44:22.247000,0 days 00:45:06.658000,161.0,146.0,259.0,263.0,False,SOFT,10.0,False,AlphaTauri,0 days 00:43:04.270000,2021-05-02 14:13:04.280,41,9.0,False,,False,False,122.385,122.38499999999999
6,0 days 00:46:36.067000,GAS,10,0 days 00:01:29.412000,7.0,3.0,,,26.972,34.705,27.735,0 days 00:45:33.630000,0 days 00:46:08.335000,0 days 00:46:36.070000,277.0,171.0,292.0,286.0,True,SOFT,11.0,False,AlphaTauri,0 days 00:45:06.655000,2021-05-02 14:15:06.665,1,9.0,False,,False,True,89.412,89.412
7,0 days 00:48:01.238000,GAS,10,0 days 00:01:25.171000,8.0,3.0,,,25.237,32.828,27.106,0 days 00:47:01.307000,0 days 00:47:34.135000,0 days 00:48:01.241000,275.0,180.0,294.0,305.0,True,SOFT,12.0,False,AlphaTauri,0 days 00:46:36.067000,2021-05-02 14:16:36.077,1,9.0,False,,False,True,85.171,85.17099999999999
8,0 days 00:49:25.662000,GAS,10,0 days 00:01:24.424000,9.0,3.0,,,24.771,32.581,27.072,0 days 00:48:26.012000,0 days 00:48:58.593000,0 days 00:49:25.665000,277.0,179.0,296.0,302.0,True,SOFT,13.0,False,AlphaTauri,0 days 00:48:01.238000,2021-05-02 14:18:01.248,1,9.0,False,,False,True,84.424,84.424
9,0 days 00:50:50.052000,GAS,10,0 days 00:01:24.390000,10.0,3.0,,,24.668,32.679,27.043,0 days 00:49:50.333000,0 days 00:50:23.012000,0 days 00:50:50.055000,282.0,179.0,296.0,318.0,True,SOFT,14.0,False,AlphaTauri,0 days 00:49:25.662000,2021-05-02 14:19:25.672,1,9.0,False,,False,True,84.39,84.39
10,0 days 00:52:14.040000,GAS,10,0 days 00:01:23.988000,11.0,3.0,,,24.43,32.507,27.051,0 days 00:51:14.485000,0 days 00:51:46.992000,0 days 00:52:14.043000,,182.0,293.0,321.0,True,SOFT,15.0,False,AlphaTauri,0 days 00:50:50.052000,2021-05-02 14:20:50.062,1,9.0,False,,False,True,83.988,83.988
11,0 days 00:53:37.921000,GAS,10,0 days 00:01:23.881000,12.0,3.0,,,24.611,32.382,26.888,0 days 00:52:38.654000,0 days 00:53:11.036000,0 days 00:53:37.924000,281.0,183.0,297.0,303.0,True,SOFT,16.0,False,AlphaTauri,0 days 00:52:14.040000,2021-05-02 14:22:14.050,1,9.0,False,,False,True,83.881,83.881
12,0 days 00:55:01.642000,GAS,10,0 days 00:01:23.721000,13.0,3.0,,,24.48,32.299,26.942,0 days 00:54:02.404000,0 days 00:54:34.703000,0 days 00:55:01.645000,,183.0,297.0,318.0,True,SOFT,17.0,False,AlphaTauri,0 days 00:53:37.921000,2021-05-02 14:23:37.931,1,9.0,False,,False,True,83.721,83.721
13,0 days 00:56:25.598000,GAS,10,0 days 00:01:23.956000,14.0,3.0,,,24.364,32.481,27.111,0 days 00:55:26.009000,0 days 00:55:58.490000,0 days 00:56:25.601000,,176.0,292.0,,False,SOFT,18.0,False,AlphaTauri,0 days 00:55:01.642000,2021-05-02 14:25:01.652,1,9.0,False,,False,True,83.956,83.956
14,0 days 00:57:49.544000,GAS,10,0 days 00:01:23.946000,15.0,3.0,,,24.548,32.423,26.975,0 days 00:56:50.149000,0 days 00:57:22.572000,0 days 00:57:49.547000,275.0,183.0,292.0,299.0,False,SOFT,19.0,False,AlphaTauri,0 days 00:56:25.598000,2021-05-02 14:26:25.608,1,9.0,False,,False,True,83.946,83.946
15,0 days 00:59:13.519000,GAS,10,0 days 00:01:23.975000,16.0,3.0,,,24.571,32.384,27.02,0 days 00:58:14.118000,0 days 00:58:46.502000,0 days 00:59:13.522000,278.0,183.0,290.0,296.0,False,SOFT,20.0,False,AlphaTauri,0 days 00:57:49.544000,2021-05-02 14:27:49.554,1,9.0,False,,False,True,83.975,83.975
16,0 days 01:00:37.345000,GAS,10,0 days 00:01:23.826000,17.0,3.0,,,24.427,32.505,26.894,0 days 00:59:37.949000,0 days 01:00:10.454000,0 days 01:00:37.348000,277.0,183.0,291.0,299.0,False,SOFT,21.0,False,AlphaTauri,0 days 00:59:13.519000,2021-05-02 14:29:13.529,1,9.0,False,,False,True,83.826,83.826
17,0 days 01:02:00.938000,GAS,10,0 days 00:01:23.593000,18.0,3.0,,,24.369,32.33,26.894,0 days 01:01:01.717000,0 days 01:01:34.047000,0 days 01:02:00.941000,,184.0,292.0,,True,SOFT,22.0,False,AlphaTauri,0 days 01:00:37.345000,2021-05-02 14:30:37.355,1,9.0,False,,False,True,83.593,83.59299999999999
18,0 days 01:03:24.799000,GAS,10,0 days 00:01:23.861000,19.0,3.0,,,24.507,32.376,26.978,0 days 01:02:25.448000,0 days 01:02:57.824000,0 days 01:03:24.802000,279.0,182.0,293.0,296.0,False,SOFT,23.0,False,AlphaTauri,0 days 01:02:00.938000,2021-05-02 14:32:00.948,1,9.0,False,,False,True,83.861,83.86099999999999
19,0 days 01:04:48.608000,GAS,10,0 days 00:01:23.809000,20.0,3.0,,,24.455,32.301,27.053,0 days 01:03:49.257000,0 days 01:04:21.558000,0 days 01:04:48.611000,278.0,185.0,294.0,299.0,False,SOFT,24.0,False,AlphaTauri,0 days 01:03:24.799000,2021-05-02 14:33:24.809,1,9.0,False,,False,True,83.809,83.809
20,0 days 01:06:12.323000,GAS,10,0 days 00:01:23.715000,21.0,3.0,,,24.378,32.305,27.032,0 days 01:05:12.989000,0 days 01:05:45.294000,0 days 01:06:12.326000,284.0,180.0,296.0,318.0,False,SOFT,25.0,False,AlphaTauri,0 days 01:04:48.608000,2021-05-02 14:34:48.618,1,9.0,False,,False,True,83.715,83.715
21,0 days 01:07:36.050000,GAS,10,0 days 00:01:23.727000,22.0,3.0,,,24.366,32.362,26.999,0 days 01:06:36.692000,0 days 01:07:09.054000,0 days 01:07:36.053000,283.0,181.0,289.0,,False,SOFT,26.0,False,AlphaTauri,0 days 01:06:12.323000,2021-05-02 14:36:12.333,1,7.0,False,,False,True,83.727,83.727
22,0 days 01:08:59.366000,GAS,10,0 days 00:01:23.316000,23.0,3.0,,,24.266,32.073,26.977,0 days 01:08:00.319000,0 days 01:08:32.392000,0 days 01:08:59.369000,276.0,186.0,288.0,294.0,True,SOFT,27.0,False,AlphaTauri,0 days 01:07:36.050000,2021-05-02 14:37:36.060,1,6.0,False,,False,True,83.316,83.316
23,0 days 01:10:26.923000,GAS,10,0 days 00:01:27.557000,24.0,3.0,,0 days 01:10:24.008000,24.482,32.302,30.773,0 days 01:09:23.851000,0 days 01:09:56.153000,0 days 01:10:26.926000,275.0,187.0,,,False,SOFT,28.0,False,AlphaTauri,0 days 01:08:59.366000,2021-05-02 14:38:59.376,1,7.0,False,,False,False,87.557,87.557
24,0 days 01:12:12.438000,GAS,10,0 days 00:01:45.515000,25.0,4.0,0 days 01:10:50.138000,,46.084,32.585,26.846,0 days 01:11:13.010000,0 days 01:11:45.595000,0 days 01:12:12.441000,274.0,184.0,297.0,,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:10:26.923000,2021-05-02 14:40:26.933,1,12.0,False,,False,False,105.515,105.51500000000001
25,0 days 01:13:35.316000,GAS,10,0 days 00:01:22.878000,26.0,4.0,,,24.236,31.927,26.715,0 days 01:12:36.677000,0 days 01:13:08.604000,0 days 01:13:35.319000,276.0,185.0,289.0,325.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:12:12.438000,2021-05-02 14:42:12.448,1,11.0,False,,False,True,82.878,82.878
26,0 days 01:14:58.326000,GAS,10,0 days 00:01:23.010000,27.0,4.0,,,24.296,32.057,26.657,0 days 01:13:59.615000,0 days 01:14:31.672000,0 days 01:14:58.329000,277.0,187.0,290.0,298.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:13:35.316000,2021-05-02 14:43:35.326,1,11.0,False,,False,True,83.01,83.01
27,0 days 01:16:21.325000,GAS,10,0 days 00:01:22.999000,28.0,4.0,,,24.283,31.924,26.792,0 days 01:15:22.612000,0 days 01:15:54.536000,0 days 01:16:21.328000,276.0,184.0,291.0,295.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:14:58.326000,2021-05-02 14:44:58.336,1,11.0,False,,False,True,82.999,82.999
28,0 days 01:17:44.652000,GAS,10,0 days 00:01:23.327000,29.0,4.0,,,24.382,32.093,26.852,0 days 01:16:45.710000,0 days 01:17:17.803000,0 days 01:17:44.655000,277.0,184.0,289.0,296.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:16:21.325000,2021-05-02 14:46:21.335,1,11.0,False,,False,True,83.327,83.32700000000001
29,0 days 01:19:07.655000,GAS,10,0 days 00:01:23.003000,30.0,4.0,,,24.234,32.006,26.763,0 days 01:18:08.889000,0 days 01:18:40.895000,0 days 01:19:07.658000,276.0,186.0,290.0,295.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:17:44.652000,2021-05-02 14:47:44.662,1,11.0,True,TRACK LIMITS AT TURN 4,False,True,83.003,83.003
30,0 days 01:20:30.764000,GAS,10,0 days 00:01:23.109000,31.0,4.0,,,24.227,32.165,26.717,0 days 01:19:31.885000,0 days 01:20:04.050000,0 days 01:20:30.767000,,184.0,289.0,,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:19:07.655000,2021-05-02 14:49:07.665,1,11.0,False,,False,True,83.109,83.109
31,0 days 01:21:53.929000,GAS,10,0 days 00:01:23.165000,32.0,4.0,,,24.396,32.048,26.721,0 days 01:20:55.163000,0 days 01:21:27.211000,0 days 01:21:53.932000,277.0,186.0,290.0,294.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 01:20:30.764000,2021-05-02 14:50:30.774,1,11.0,False,,False,True,83.165,83.165
32,0 days 01:23:17.133000,GAS,10,0 days 00:01:23.204000,33.0,4.0,,,24.358,32.044,26.802,0 days 01:22:18.290000,0 days 01:22:50.334000,0 days 01:23:17.136000,276.0,186.0,290.0,296.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 01:21:53.929000,2021-05-02 14:51:53.939,1,11.0,False,,False,True,83.204,83.20400000000001
33,0 days 01:24:41.254000,GAS,10,0 days 00:01:24.121000,34.0,4.0,,,25.248,32.127,26.746,0 days 01:23:42.384000,0 days 01:24:14.511000,0 days 01:24:41.257000,278.0,184.0,292.0,,False,MEDIUM,10.0,True,AlphaTauri,0 days 01:23:17.133000,2021-05-02 14:53:17.143,1,12.0,True,TRACK LIMITS AT TURN 1,False,True,84.121,84.121
34,0 days 01:26:04.462000,GAS,10,0 days 00:01:23.208000,35.0,4.0,,,24.13,32.319,26.759,0 days 01:25:05.387000,0 days 01:25:37.706000,0 days 01:26:04.465000,,183.0,289.0,298.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 01:24:41.254000,2021-05-02 14:54:41.264,1,12.0,False,,False,True,83.208,83.208
35,0 days 01:27:27.506000,GAS,10,0 days 00:01:23.044000,36.0,4.0,,,24.253,32.003,26.788,0 days 01:26:28.718000,0 days 01:27:00.721000,0 days 01:27:27.509000,277.0,186.0,290.0,296.0,False,MEDIUM,12.0,True,AlphaTauri,0 days 01:26:04.462000,2021-05-02 14:56:04.472,1,12.0,False,,False,True,83.044,83.044
36,0 days 01:28:50.301000,GAS,10,0 days 00:01:22.795000,37.0,4.0,,,24.115,32.001,26.679,0 days 01:27:51.624000,0 days 01:28:23.625000,0 days 01:28:50.304000,278.0,188.0,293.0,298.0,True,MEDIUM,13.0,True,AlphaTauri,0 days 01:27:27.506000,2021-05-02 14:57:27.516,1,12.0,False,,False,True,82.795,82.795
37,0 days 01:30:13.242000,GAS,10,0 days 00:01:22.941000,38.0,4.0,,,24.23,31.981,26.73,0 days 01:29:14.534000,0 days 01:29:46.515000,0 days 01:30:13.245000,279.0,188.0,288.0,296.0,False,MEDIUM,14.0,True,AlphaTauri,0 days 01:28:50.301000,2021-05-02 14:58:50.311,1,12.0,False,,False,True,82.941,82.941
38,0 days 01:31:36.203000,GAS,10,0 days 00:01:22.961000,39.0,4.0,,,24.112,31.977,26.872,0 days 01:30:37.357000,0 days 01:31:09.334000,0 days 01:31:36.206000,277.0,184.0,292.0,295.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:30:13.242000,2021-05-02 15:00:13.252,1,12.0,True,TRACK LIMITS AT TURN 1,False,True,82.961,82.961
39,0 days 01:32:59.058000,GAS,10,0 days 00:01:22.855000,40.0,4.0,,,24.03,31.949,26.876,0 days 01:32:00.236000,0 days 01:32:32.185000,0 days 01:32:59.061000,278.0,186.0,289.0,296.0,False,MEDIUM,16.0,True,AlphaTauri,0 days 01:31:36.203000,2021-05-02 15:01:36.213,1,11.0,False,,False,True,82.855,82.855
40,0 days 01:34:22.113000,GAS,10,0 days 00:01:23.055000,41.0,4.0,,,24.153,31.989,26.913,0 days 01:33:23.214000,0 days 01:33:55.203000,0 days 01:34:22.116000,277.0,184.0,288.0,294.0,False,MEDIUM,17.0,True,AlphaTauri,0 days 01:32:59.058000,2021-05-02 15:02:59.068,1,10.0,False,,False,True,83.055,83.05499999999999
41,0 days 01:35:45.258000,GAS,10,0 days 00:01:23.145000,42.0,4.0,,,24.422,31.909,26.814,0 days 01:34:46.538000,0 days 01:35:18.447000,0 days 01:35:45.261000,,183.0,289.0,295.0,False,MEDIUM,18.0,True,AlphaTauri,0 days 01:34:22.113000,2021-05-02 15:04:22.123,1,9.0,False,,False,True,83.145,83.14500000000001
42,0 days 01:37:08.124000,GAS,10,0 days 00:01:22.866000,43.0,4.0,,,24.126,31.923,26.817,0 days 01:36:09.387000,0 days 01:36:41.310000,0 days 01:37:08.127000,279.0,188.0,289.0,294.0,False,MEDIUM,19.0,True,AlphaTauri,0 days 01:35:45.258000,2021-05-02 15:05:45.268,1,9.0,False,,False,True,82.866,82.866
43,0 days 01:38:31.481000,GAS,10,0 days 00:01:23.357000,44.0,4.0,,,24.22,32.17,26.967,0 days 01:37:32.347000,0 days 01:38:04.517000,0 days 01:38:31.484000,,187.0,295.0,293.0,False,MEDIUM,20.0,True,AlphaTauri,0 days 01:37:08.124000,2021-05-02 15:07:08.134,1,9.0,False,,False,True,83.357,83.357
44,0 days 01:39:53.896000,GAS,10,0 days 00:01:22.415000,45.0,4.0,,,23.906,31.843,26.666,0 days 01:38:55.390000,0 days 01:39:27.233000,0 days 01:39:53.899000,278.0,186.0,291.0,316.0,True,MEDIUM,21.0,True,AlphaTauri,0 days 01:38:31.481000,2021-05-02 15:08:31.491,1,9.0,False,,False,True,82.415,82.41499999999999
45,0 days 01:41:16.445000,GAS,10,0 days 00:01:22.549000,46.0,4.0,,,24.139,31.791,26.619,0 days 01:40:18.038000,0 days 01:40:49.829000,0 days 01:41:16.448000,279.0,187.0,288.0,293.0,False,MEDIUM,22.0,True,AlphaTauri,0 days 01:39:53.896000,2021-05-02 15:09:53.906,1,9.0,False,,False,True,82.549,82.549
46,0 days 01:42:39.239000,GAS,10,0 days 00:01:22.794000,47.0,4.0,,,24.301,31.791,26.702,0 days 01:41:40.749000,0 days 01:42:12.540000,0 days 01:42:39.242000,277.0,187.0,290.0,294.0,False,MEDIUM,23.0,True,AlphaTauri,0 days 01:41:16.445000,2021-05-02 15:11:16.455,1,9.0,False,,False,True,82.794,82.794
47,0 days 01:44:05.368000,GAS,10,0 days 00:01:26.129000,48.0,4.0,,,26.095,33.254,26.78,0 days 01:43:05.337000,0 days 01:43:38.591000,0 days 01:44:05.371000,274.0,185.0,294.0,295.0,False,MEDIUM,24.0,True,AlphaTauri,0 days 01:42:39.239000,2021-05-02 15:12:39.249,1,10.0,False,,False,True,86.129,86.12899999999999
48,0 days 01:45:28.894000,GAS,10,0 days 00:01:23.526000,49.0,4.0,,,24.525,32.096,26.905,0 days 01:44:29.896000,0 days 01:45:01.992000,0 days 01:45:28.897000,292.0,182.0,294.0,298.0,False,MEDIUM,25.0,True,AlphaTauri,0 days 01:44:05.368000,2021-05-02 15:14:05.378,1,11.0,False,,False,True,83.526,83.526
49,0 days 01:46:51.499000,GAS,10,0 days 00:01:22.605000,50.0,4.0,,,23.991,31.837,26.777,0 days 01:45:52.888000,0 days 01:46:24.725000,0 days 01:46:51.502000,281.0,186.0,290.0,,False,MEDIUM,26.0,True,AlphaTauri,0 days 01:45:28.894000,2021-05-02 15:15:28.904,1,11.0,False,,False,True,82.605,82.605
50,0 days 01:48:14.506000,GAS,10,0 days 00:01:23.007000,51.0,4.0,,,24.243,32.052,26.712,0 days 01:47:15.745000,0 days 01:47:47.797000,0 days 01:48:14.509000,,184.0,298.0,296.0,False,MEDIUM,27.0,True,AlphaTauri,0 days 01:46:51.499000,2021-05-02 15:16:51.509,1,11.0,False,,False,True,83.007,83.007
51,0 days 01:49:37.012000,GAS,10,0 days 00:01:22.506000,52.0,4.0,,,24.064,31.822,26.62,0 days 01:48:38.573000,0 days 01:49:10.395000,0 days 01:49:37.015000,288.0,188.0,299.0,321.0,False,MEDIUM,28.0,True,AlphaTauri,0 days 01:48:14.506000,2021-05-02 15:18:14.516,1,11.0,False,,False,True,82.506,82.506
52,0 days 01:50:59.565000,GAS,10,0 days 00:01:22.553000,53.0,4.0,,,23.895,31.893,26.765,0 days 01:50:00.910000,0 days 01:50:32.803000,0 days 01:50:59.568000,289.0,187.0,296.0,320.0,False,MEDIUM,29.0,True,AlphaTauri,0 days 01:49:37.012000,2021-05-02 15:19:37.022,1,11.0,False,,False,True,82.553,82.553
53,0 days 01:52:22.132000,GAS,10,0 days 00:01:22.567000,54.0,4.0,,,24.038,31.978,26.551,0 days 01:51:23.606000,0 days 01:51:55.584000,0 days 01:52:22.135000,287.0,190.0,294.0,319.0,False,MEDIUM,30.0,True,AlphaTauri,0 days 01:50:59.565000,2021-05-02 15:20:59.575,1,11.0,False,,False,True,82.567,82.56700000000001
54,0 days 01:53:44.504000,GAS,10,0 days 00:01:22.372000,55.0,4.0,,,24.081,31.799,26.492,0 days 01:52:46.216000,0 days 01:53:18.015000,0 days 01:53:44.507000,279.0,190.0,296.0,296.0,True,MEDIUM,31.0,True,AlphaTauri,0 days 01:52:22.132000,2021-05-02 15:22:22.142,1,11.0,False,,False,True,82.372,82.372
55,0 days 01:55:06.891000,GAS,10,0 days 00:01:22.387000,56.0,4.0,,,24.095,31.77,26.522,0 days 01:54:08.602000,0 days 01:54:40.372000,0 days 01:55:06.894000,281.0,188.0,292.0,298.0,False,MEDIUM,32.0,True,AlphaTauri,0 days 01:53:44.504000,2021-05-02 15:23:44.514,1,11.0,False,,False,True,82.387,82.387
56,0 days 01:56:29.086000,GAS,10,0 days 00:01:22.195000,57.0,4.0,,,23.984,31.692,26.519,0 days 01:55:30.878000,0 days 01:56:02.570000,0 days 01:56:29.089000,,187.0,292.0,299.0,True,MEDIUM,33.0,True,AlphaTauri,0 days 01:55:06.891000,2021-05-02 15:25:06.901,1,11.0,False,,False,True,82.195,82.195
57,0 days 01:57:51.860000,GAS,10,0 days 00:01:22.774000,58.0,4.0,,,24.002,32.274,26.498,0 days 01:56:53.091000,0 days 01:57:25.365000,0 days 01:57:51.863000,291.0,188.0,293.0,297.0,False,MEDIUM,34.0,True,AlphaTauri,0 days 01:56:29.086000,2021-05-02 15:26:29.096,1,11.0,False,,False,True,82.774,82.774
58,0 days 01:59:14.684000,GAS,10,0 days 00:01:22.824000,59.0,4.0,,,24.321,31.993,26.51,0 days 01:58:16.184000,0 days 01:58:48.177000,0 days 01:59:14.687000,288.0,189.0,296.0,298.0,False,MEDIUM,35.0,True,AlphaTauri,0 days 01:57:51.860000,2021-05-02 15:27:51.870,1,11.0,False,,False,True,82.824,82.824
59,0 days 02:00:37.231000,GAS,10,0 days 00:01:22.547000,60.0,4.0,,,24.098,31.955,26.494,0 days 01:59:38.785000,0 days 02:00:10.740000,0 days 02:00:37.234000,,192.0,289.0,319.0,False,MEDIUM,36.0,True,AlphaTauri,0 days 01:59:14.684000,2021-05-02 15:29:14.694,1,11.0,False,,False,True,82.547,82.547
60,0 days 02:01:59.385000,GAS,10,0 days 00:01:22.154000,61.0,4.0,,,24.086,31.656,26.412,0 days 02:01:01.320000,0 days 02:01:32.976000,0 days 02:01:59.388000,279.0,191.0,291.0,295.0,True,MEDIUM,37.0,True,AlphaTauri,0 days 02:00:37.231000,2021-05-02 15:30:37.241,1,11.0,False,,False,True,82.154,82.154
61,0 days 02:03:21.604000,GAS,10,0 days 00:01:22.219000,62.0,4.0,,,24.053,31.721,26.445,0 days 02:02:23.441000,0 days 02:02:55.162000,0 days 02:03:21.607000,280.0,189.0,289.0,293.0,False,MEDIUM,38.0,True,AlphaTauri,0 days 02:01:59.385000,2021-05-02 15:31:59.395,1,11.0,False,,False,True,82.219,82.219
62,0 days 02:04:43.923000,GAS,10,0 days 00:01:22.319000,63.0,4.0,,,24.202,31.636,26.481,0 days 02:03:45.809000,0 days 02:04:17.445000,0 days 02:04:43.926000,,192.0,291.0,292.0,False,MEDIUM,39.0,True,AlphaTauri,0 days 02:03:21.604000,2021-05-02 15:33:21.614,1,11.0,False,,False,True,82.319,82.319
