,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:57:18.931000,LEC,16,0 days 00:01:28.179000,1.0,1.0,,,,29.989,28.398,,0 days 00:56:50.708000,0 days 00:57:19.087000,316.0,313.0,311.0,300.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:55:50.494000,2024-09-01 13:03:34.413,1,2.0,False,,False,False,88.179,
1,0 days 00:58:44.327000,LEC,16,0 days 00:01:25.396000,2.0,1.0,,,27.707,29.265,28.424,0 days 00:57:46.661000,0 days 00:58:15.926000,0 days 00:58:44.350000,315.0,325.0,312.0,325.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:57:18.931000,2024-09-01 13:05:02.850,1,2.0,False,,False,True,85.396,85.396
2,0 days 01:00:09.506000,LEC,16,0 days 00:01:25.179000,3.0,1.0,,,27.679,29.001,28.499,0 days 00:59:12.029000,0 days 00:59:41.030000,0 days 01:00:09.529000,313.0,324.0,313.0,328.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:58:44.327000,2024-09-01 13:06:28.246,1,2.0,False,,False,True,85.179,85.179
3,0 days 01:01:34.316000,LEC,16,0 days 00:01:24.810000,4.0,1.0,,,27.653,28.883,28.274,0 days 01:00:37.182000,0 days 01:01:06.065000,0 days 01:01:34.339000,314.0,324.0,312.0,327.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:00:09.506000,2024-09-01 13:07:53.425,1,2.0,False,,False,True,84.81,84.81
4,0 days 01:02:58.919000,LEC,16,0 days 00:01:24.603000,5.0,1.0,,,27.63,28.79,28.183,0 days 01:02:01.969000,0 days 01:02:30.759000,0 days 01:02:58.942000,313.0,325.0,312.0,321.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:01:34.316000,2024-09-01 13:09:18.235,1,2.0,False,,False,True,84.603,84.60300000000001
5,0 days 01:04:23.582000,LEC,16,0 days 00:01:24.663000,6.0,1.0,,,27.596,28.945,28.122,0 days 01:03:26.538000,0 days 01:03:55.483000,0 days 01:04:23.605000,315.0,325.0,312.0,325.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:02:58.919000,2024-09-01 13:10:42.838,1,2.0,False,,False,True,84.663,84.663
6,0 days 01:05:48.016000,LEC,16,0 days 00:01:24.434000,7.0,1.0,,,27.645,28.701,28.088,0 days 01:04:51.250000,0 days 01:05:19.951000,0 days 01:05:48.039000,314.0,326.0,312.0,329.0,True,MEDIUM,7.0,True,Ferrari,0 days 01:04:23.582000,2024-09-01 13:12:07.501,1,2.0,False,,False,True,84.434,84.434
7,0 days 01:07:12.585000,LEC,16,0 days 00:01:24.569000,8.0,1.0,,,27.557,28.771,28.241,0 days 01:06:15.596000,0 days 01:06:44.367000,0 days 01:07:12.608000,,325.0,313.0,333.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:05:48.016000,2024-09-01 13:13:31.935,1,2.0,False,,False,True,84.569,84.569
8,0 days 01:08:36.947000,LEC,16,0 days 00:01:24.362000,9.0,1.0,,,27.542,28.781,28.039,0 days 01:07:40.150000,0 days 01:08:08.931000,0 days 01:08:36.970000,,326.0,312.0,,True,MEDIUM,9.0,True,Ferrari,0 days 01:07:12.585000,2024-09-01 13:14:56.504,1,2.0,False,,False,True,84.362,84.362
9,0 days 01:10:01.379000,LEC,16,0 days 00:01:24.432000,10.0,1.0,,,27.515,28.84,28.077,0 days 01:09:04.485000,0 days 01:09:33.325000,0 days 01:10:01.402000,,325.0,311.0,334.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:08:36.947000,2024-09-01 13:16:20.866,1,2.0,False,,False,True,84.432,84.432
10,0 days 01:11:26.225000,LEC,16,0 days 00:01:24.846000,11.0,1.0,,,27.633,28.951,28.262,0 days 01:10:29.035000,0 days 01:10:57.986000,0 days 01:11:26.248000,313.0,316.0,311.0,323.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:10:01.379000,2024-09-01 13:17:45.298,1,2.0,False,,False,True,84.846,84.846
11,0 days 01:12:51.141000,LEC,16,0 days 00:01:24.916000,12.0,1.0,,,27.68,28.971,28.265,0 days 01:11:53.928000,0 days 01:12:22.899000,0 days 01:12:51.164000,312.0,316.0,311.0,321.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:11:26.225000,2024-09-01 13:19:10.144,1,2.0,False,,False,True,84.916,84.916
12,0 days 01:14:16.670000,LEC,16,0 days 00:01:25.529000,13.0,1.0,,,27.812,29.177,28.54,0 days 01:13:18.976000,0 days 01:13:48.153000,0 days 01:14:16.693000,311.0,315.0,309.0,,False,MEDIUM,13.0,True,Ferrari,0 days 01:12:51.141000,2024-09-01 13:20:35.060,1,2.0,False,,False,True,85.529,85.529
13,0 days 01:15:42.276000,LEC,16,0 days 00:01:25.606000,14.0,1.0,,,27.839,29.217,28.55,0 days 01:14:44.532000,0 days 01:15:13.749000,0 days 01:15:42.299000,312.0,314.0,310.0,320.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:14:16.670000,2024-09-01 13:22:00.589,1,2.0,False,,False,True,85.606,85.606
14,0 days 01:17:12.468000,LEC,16,0 days 00:01:30.192000,15.0,1.0,,0 days 01:17:08.772000,28.034,29.361,32.797,0 days 01:16:10.333000,0 days 01:16:39.694000,0 days 01:17:12.491000,,314.0,,318.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:15:42.276000,2024-09-01 13:23:26.195,1,3.0,False,,False,False,90.192,90.192
15,0 days 01:18:57.356000,LEC,16,0 days 00:01:44.888000,16.0,2.0,0 days 01:17:33.191000,,47.985,28.75,28.153,0 days 01:18:00.476000,0 days 01:18:29.226000,0 days 01:18:57.379000,313.0,314.0,313.0,284.0,False,HARD,1.0,True,Ferrari,0 days 01:17:12.468000,2024-09-01 13:24:56.387,1,7.0,False,,False,False,104.888,104.888
16,0 days 01:20:21.626000,LEC,16,0 days 00:01:24.270000,17.0,2.0,,,27.458,28.73,28.082,0 days 01:19:24.837000,0 days 01:19:53.567000,0 days 01:20:21.649000,314.0,318.0,314.0,322.0,True,HARD,2.0,True,Ferrari,0 days 01:18:57.356000,2024-09-01 13:26:41.275,1,6.0,False,,False,True,84.27,84.27000000000001
17,0 days 01:21:45.501000,LEC,16,0 days 00:01:23.875000,18.0,2.0,,,27.408,28.571,27.896,0 days 01:20:49.057000,0 days 01:21:17.628000,0 days 01:21:45.524000,316.0,327.0,315.0,329.0,True,HARD,3.0,True,Ferrari,0 days 01:20:21.626000,2024-09-01 13:28:05.545,1,6.0,False,,False,True,83.875,83.875
18,0 days 01:23:09.704000,LEC,16,0 days 00:01:24.203000,19.0,2.0,,,27.354,28.722,28.127,0 days 01:22:12.878000,0 days 01:22:41.600000,0 days 01:23:09.727000,317.0,327.0,315.0,336.0,False,HARD,4.0,True,Ferrari,0 days 01:21:45.501000,2024-09-01 13:29:29.420,1,6.0,False,,False,True,84.203,84.203
19,0 days 01:24:33.530000,LEC,16,0 days 00:01:23.826000,20.0,2.0,,,27.483,28.623,27.72,0 days 01:23:37.210000,0 days 01:24:05.833000,0 days 01:24:33.553000,315.0,327.0,315.0,325.0,True,HARD,5.0,True,Ferrari,0 days 01:23:09.704000,2024-09-01 13:30:53.623,1,5.0,False,,False,True,83.826,83.826
20,0 days 01:25:57.410000,LEC,16,0 days 00:01:23.880000,21.0,2.0,,,27.423,28.725,27.732,0 days 01:25:00.976000,0 days 01:25:29.701000,0 days 01:25:57.433000,,318.0,315.0,335.0,False,HARD,6.0,True,Ferrari,0 days 01:24:33.530000,2024-09-01 13:32:17.449,1,5.0,False,,False,True,83.88,83.88
21,0 days 01:27:21.178000,LEC,16,0 days 00:01:23.768000,22.0,2.0,,,27.358,28.484,27.926,0 days 01:26:24.791000,0 days 01:26:53.275000,0 days 01:27:21.201000,316.0,328.0,316.0,327.0,True,HARD,7.0,True,Ferrari,0 days 01:25:57.410000,2024-09-01 13:33:41.329,1,5.0,False,,False,True,83.768,83.768
22,0 days 01:28:45.042000,LEC,16,0 days 00:01:23.864000,23.0,2.0,,,27.438,28.501,27.925,0 days 01:27:48.639000,0 days 01:28:17.140000,0 days 01:28:45.065000,318.0,319.0,315.0,326.0,False,HARD,8.0,True,Ferrari,0 days 01:27:21.178000,2024-09-01 13:35:05.097,1,3.0,False,,False,True,83.864,83.864
23,0 days 01:30:08.682000,LEC,16,0 days 00:01:23.640000,24.0,2.0,,,27.347,28.551,27.742,0 days 01:29:12.412000,0 days 01:29:40.963000,0 days 01:30:08.705000,317.0,319.0,315.0,327.0,True,HARD,9.0,True,Ferrari,0 days 01:28:45.042000,2024-09-01 13:36:28.961,1,3.0,False,,False,True,83.64,83.64
24,0 days 01:31:32.272000,LEC,16,0 days 00:01:23.590000,25.0,2.0,,,27.38,28.445,27.765,0 days 01:30:36.085000,0 days 01:31:04.530000,0 days 01:31:32.295000,316.0,319.0,314.0,326.0,True,HARD,10.0,True,Ferrari,0 days 01:30:08.682000,2024-09-01 13:37:52.601,1,3.0,False,,False,True,83.59,83.59
