,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 04:19:26.382000,VER,33,0 days 00:03:27.071000,1.0,1.0,0 days 04:16:05.434000,,,96.992,53.62,,0 days 04:18:32.857000,0 days 04:19:26.547000,140.0,132.0,159.0,121.0,False,UNKNOWN,1.0,False,Red Bull Racing,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,1.0,False,,False,False,207.071,
1,0 days 04:22:44.731000,VER,33,,2.0,1.0,,,54.169,92.54,51.665,0 days 04:20:20.657000,0 days 04:21:53.161000,0 days 04:22:44.922000,178.0,116.0,157.0,129.0,False,UNKNOWN,2.0,False,Red Bull Racing,0 days 04:19:26.382000,2021-08-29 16:20:27.509,1,1.0,False,,False,False,,198.374
2,0 days 04:26:08.687000,VER,33,,3.0,1.0,,0 days 04:26:04.656000,52.264,92.729,59.005,0 days 04:23:37.097000,0 days 04:25:09.777000,0 days 04:26:09.006000,166.0,110.0,,125.0,False,UNKNOWN,3.0,False,Red Bull Racing,0 days 04:22:44.731000,2021-08-29 16:23:45.858,15,1.0,False,,False,False,,203.998
3,0 days 04:19:28.437000,RUS,63,0 days 00:03:29.066000,1.0,1.0,0 days 04:16:08.396000,,,96.79,54.536,,0 days 04:18:33.958000,0 days 04:19:28.523000,150.0,119.0,162.0,119.0,False,UNKNOWN,1.0,False,Williams,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,2.0,False,,False,False,209.066,
4,0 days 04:22:47.156000,RUS,63,,2.0,1.0,,,54.706,92.105,51.993,0 days 04:20:23.115000,0 days 04:21:55.255000,0 days 04:22:47.329000,197.0,120.0,160.0,142.0,False,UNKNOWN,2.0,False,Williams,0 days 04:19:28.437000,2021-08-29 16:20:29.564,1,2.0,False,,False,False,,198.804
5,0 days 04:26:10.546000,RUS,63,,3.0,1.0,,0 days 04:26:06.501000,51.848,92.934,58.604,0 days 04:23:39.119000,0 days 04:25:11.999000,0 days 04:26:10.671000,171.0,115.0,,146.0,False,UNKNOWN,3.0,False,Williams,0 days 04:22:47.156000,2021-08-29 16:23:48.283,15,2.0,False,,False,False,,203.38599999999997
6,0 days 04:19:28.918000,HAM,44,0 days 00:03:29.672000,1.0,1.0,0 days 04:16:11.245000,,,96.89,53.917,,0 days 04:18:35.133000,0 days 04:19:29.120000,144.0,104.0,154.0,120.0,False,UNKNOWN,1.0,False,Mercedes,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,3.0,False,,False,False,209.672,
7,0 days 04:22:48.059000,HAM,44,,2.0,1.0,,,55.741,92.236,51.124,0 days 04:20:24.848000,0 days 04:21:57.067000,0 days 04:22:48.242000,158.0,94.0,164.0,159.0,False,UNKNOWN,2.0,False,Mercedes,0 days 04:19:28.918000,2021-08-29 16:20:30.045,1,3.0,False,,False,False,,199.101
8,0 days 04:26:13.170000,HAM,44,,3.0,1.0,,0 days 04:26:08.180000,53.382,91.206,60.572,0 days 04:23:41.540000,0 days 04:25:12.730000,0 days 04:26:13.436000,167.0,116.0,,114.0,False,UNKNOWN,3.0,False,Mercedes,0 days 04:22:48.059000,2021-08-29 16:23:49.186,15,3.0,False,,False,False,,205.16
9,0 days 04:19:30.915000,RIC,3,0 days 00:03:31.567000,1.0,1.0,0 days 04:16:14.826000,,,96.334,54.696,,0 days 04:18:36.276000,0 days 04:19:31.012000,132.0,125.0,136.0,150.0,False,UNKNOWN,1.0,False,McLaren,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,4.0,False,,False,False,211.567,
