,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:03:15.044000,HAM,44,0 days 00:01:23.099000,1.0,1.0,,,,40.85,16.994,,0 days 01:02:58.122000,0 days 01:03:15.232000,318.0,238.0,313.0,237.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:01:51.781000,2021-11-14 17:02:51.791,1,6.0,False,,False,False,83.099,
1,0 days 01:04:30.719000,HAM,44,0 days 00:01:15.675000,2.0,1.0,,,19.127,39.451,17.097,0 days 01:03:34.210000,0 days 01:04:13.661000,0 days 01:04:30.758000,321.0,245.0,325.0,314.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:03:15.044000,2021-11-14 17:04:15.054,1,6.0,False,,False,True,75.675,75.67500000000001
2,0 days 01:05:44.973000,HAM,44,0 days 00:01:14.254000,3.0,1.0,,,18.781,38.688,16.785,0 days 01:04:49.539000,0 days 01:05:28.227000,0 days 01:05:45.012000,313.0,234.0,324.0,318.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:04:30.719000,2021-11-14 17:05:30.729,1,4.0,False,,False,True,74.254,74.254
3,0 days 01:06:59.280000,HAM,44,0 days 00:01:14.307000,4.0,1.0,,,18.913,38.321,17.073,0 days 01:06:03.925000,0 days 01:06:42.246000,0 days 01:06:59.319000,299.0,249.0,308.0,304.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:05:44.973000,2021-11-14 17:06:44.983,1,4.0,False,,False,True,74.307,74.30699999999999
4,0 days 01:08:13.452000,HAM,44,0 days 00:01:14.172000,5.0,1.0,,,19.046,38.191,16.935,0 days 01:07:18.365000,0 days 01:07:56.556000,0 days 01:08:13.491000,302.0,254.0,305.0,300.0,True,MEDIUM,5.0,True,Mercedes,0 days 01:06:59.280000,2021-11-14 17:07:59.290,1,3.0,False,,False,True,74.172,74.172
5,0 days 01:09:41.053000,HAM,44,0 days 00:01:27.601000,6.0,1.0,,,19.163,49.061,19.377,0 days 01:08:32.654000,0 days 01:09:21.715000,0 days 01:09:41.092000,304.0,199.0,225.0,290.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:08:13.452000,2021-11-14 17:09:13.462,14,3.0,False,,False,False,87.601,87.601
6,0 days 01:11:40.670000,HAM,44,0 days 00:01:59.617000,7.0,1.0,,0 days 01:11:37.672000,25.212,59.672,34.733,0 days 01:10:06.304000,0 days 01:11:05.976000,0 days 01:11:40.709000,153.0,174.0,,226.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:09:41.053000,2021-11-14 17:10:41.063,4,3.0,False,,False,False,119.617,119.61699999999999
7,0 days 01:13:52.407000,HAM,44,0 days 00:02:11.737000,8.0,2.0,0 days 01:11:57.067000,0 days 01:13:49.545000,39.007,59.808,32.922,0 days 01:12:19.716000,0 days 01:13:19.524000,0 days 01:13:52.446000,173.0,200.0,,,False,MEDIUM,8.0,False,Mercedes,0 days 01:11:40.670000,2021-11-14 17:12:40.680,4,3.0,False,,False,False,131.737,131.737
8,0 days 01:16:20.034000,HAM,44,0 days 00:02:27.627000,9.0,3.0,0 days 01:14:08.533000,,44.815,63.122,39.69,0 days 01:14:37.261000,0 days 01:15:40.383000,0 days 01:16:20.073000,69.0,105.0,218.0,,False,MEDIUM,9.0,False,Mercedes,0 days 01:13:52.407000,2021-11-14 17:14:52.417,41,3.0,False,,False,False,147.627,147.627
9,0 days 01:17:36.014000,HAM,44,0 days 00:01:15.980000,10.0,3.0,,,20.405,38.642,16.933,0 days 01:16:40.478000,0 days 01:17:19.120000,0 days 01:17:36.053000,314.0,249.0,314.0,275.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:16:20.034000,2021-11-14 17:17:20.044,1,3.0,False,,False,True,75.98,75.98
